# id	lead	product (comment)
# lead is either the word 'catalog' (keep the catalogue photograph
# in front) or a full Amway image URL to use as the card's face.
# Anything not listed here leads with its second photograph.

# Chosen by Peter in tools/pick-images.html on 2026-09-11.
316305	https://www.amway.com/medias/316305-en-US-690px-02?context=bWFzdGVyfGltYWdlc3wyMTY1NjV8aW1hZ2UvcG5nfHN5cy1tYXN0ZXIvaW1hZ2VzL2g1MS9oMjcvOTc0MjgxMzM5NzAyMi8zMTYzMDUtZW4tVVMtNjkwcHgtMDJ8ODkwMjI3NmQwZGU3YzMzZTgwYzQzNWVhMTQzMDE2NDlmNDAyNGQwZjc4MjMyZTg1NDUyOTQ5YzQ4MWVjN2IwMg	Nutrilite Organics All-in-One Bars Berries & Seeds — matched to 316302
123783V	https://www.amway.com/medias/123783V-en-US-690px-02?context=bWFzdGVyfGltYWdlc3w5MjI4OXxpbWFnZS9qcGVnfGltYWdlcy9oYTIvaDJmLzkyMTAzNjk4MDIyNzAuanBnfDA1MzhjMjY4MTU1NDI0Nzg1OTcwMzQwNjM3MzI0MjYzZGIwNDY4ODk1ZmNkZDE0N2Q3OWM5MGM3ZDQwZDRhZDA	Artistry Skin Nutrition Renewing Softening Toner — Peter picked -02

# Pinned to the catalogue packshot.
101444	catalog	XS™ Energy Drink 12 oz - Electric Lemon Limited Edition
126184	catalog	XS™ Energy Drink 12 oz - Citrus
126197	catalog	XS™ Energy Drink 12 oz - Cranberry-Grape
126198	catalog	XS™ Energy Drink 12 oz - Tamarindo
126199	catalog	XS™ Energy Drink 12 oz - Tropical
126201	catalog	XS™ Energy Drink 12 oz - Black Cherry Cola
126202	catalog	XS™ Energy Drink 12 oz - Root Beer
126883	catalog	XS™ Energy Drink 12 oz - Classic
126981	catalog	XS™ Energy Drink 12 oz - Naranja
126982	catalog	XS™ Energy Drink 12 oz - Summit
126983	catalog	XS™ Energy Drink 12 oz - Caffeine Free Cranberry-Grape
126984	catalog	XS™ Sparkling Juiced Energy 12 oz - Caffeine Free Mango Pineapple Guava
126986	catalog	XS™ Sparkling Juiced Energy 12 oz - Mango Pineapple Guava
126987	catalog	XS™ Sparkling Juiced Energy 12 oz - Pink Grapefruit
126998	catalog	XS™ Energy Drink 12 oz – Watermelon Lemonade
127070	catalog	XS™ Energy Drink 12 oz – Variety Case
